Work Item Type,Title,Description,Acceptance Criteria,Priority,Story Points,Iteration Path,Area Path,Tags,State,Parent
User Story,EN-1511 · MFA para roles administrativos,"<p>Como responsable de seguridad, necesito segundo factor obligatorio en los roles con poder administrativo, porque una contraseña filtrada no puede bastar para acceder al catálogo o a los datos de un tenant.</p><p>Depende de: US-1101</p><p>Origen: doc 08 · ID interno: EN-1511</p>","<ol><li>Dado un usuario con rol administrativo o de plataforma, cuando accede por primera vez, entonces debe registrar un segundo factor (TOTP o llave WebAuthn) antes de poder operar.</li><li>Dado un usuario con MFA registrado, cuando inicia sesión, entonces se le exige el segundo factor en cada nueva sesión y tras cada cambio de rol.</li><li>Dada una operación de alto impacto (cambio de rol, cambio de configuración de seguridad, eliminación de tenant, impersonación, exportación masiva), cuando se ejecuta, entonces se exige step-up: reconfirmar el segundo factor en ese momento.</li><li>Dado el registro de MFA, cuando se completa, entonces se entregan códigos de recuperación de un solo uso, mostrados una única vez.</li><li>Dado que un usuario pierde su segundo factor, cuando solicita restablecerlo, entonces requiere verificación fuera de banda y aprobación de un TENANT_OWNER (o de un super administrador para roles de plataforma); nunca es autoservicio.</li><li>Dado el intento de deshabilitar MFA en un rol que lo exige, cuando se intenta, entonces se rechaza.</li></ol>",1,5,Outfit\Sprint 7,Outfit,EP-15; Fase 2; Habilitador; Nueva 31-ago-2026,New,
User Story,EN-1512 · Gestión y revocación de sesiones,"<p>Como usuario, quiero ver y cerrar mis sesiones activas, para recuperar el control si pierdo un dispositivo.</p><p>Depende de: EN-1203</p><p>Origen: doc 08 · ID interno: EN-1512</p>","<ol><li>Dada mi cuenta, cuando abro sesiones activas, entonces veo cada sesión con dispositivo, sistema operativo, ubicación aproximada, último uso y si es la sesión actual.</li><li>Dada una sesión, cuando la revoco, entonces ese dispositivo pierde acceso en menos de 60 segundos, incluyendo su refresh token.</li><li>Dado que elijo cerrar todas las demás sesiones, cuando confirmo, entonces todas menos la actual se invalidan y se notifica por correo.</li><li>Dado un refresh token, cuando se usa, entonces se rota; si se detecta la reutilización de un token ya rotado, entonces se invalida toda la familia de tokens y se alerta al titular (detección de robo de token).</li><li>Dado un cambio de contraseña o una revocación de consentimiento, cuando ocurre, entonces todas las sesiones se invalidan salvo la actual.</li></ol>",2,5,Outfit\Sprint 13,Outfit,EP-15; Fase 2; Habilitador; Nueva 31-ago-2026,New,
User Story,EN-1513 · Cifrado en reposo y bóveda de claves,"<p>Como responsable de seguridad, necesito que los datos sensibles estén cifrados en reposo con claves gestionadas y rotables, para que una fuga de la base de datos no sea una fuga de datos.</p><p>Depende de: EN-1202, EN-1501</p><p>Origen: doc 08 · ID interno: EN-1513</p>","<ol><li>Dado el almacenamiento, cuando se aprovisiona, entonces base de datos, backups y almacenamiento de objetos tienen cifrado en reposo habilitado con claves gestionadas.</li><li>Dados los campos clasificados como sensibles en el mapa de datos (EN-1501), cuando se persisten, entonces se cifran a nivel de aplicación con una clave por tenant, de modo que el cifrado de disco no sea la única capa.</li><li>Dado el perfil corporal, avatar y fotos del usuario final, cuando se almacenan, entonces están cifrados de extremo a extremo con clave derivada del usuario, y el servidor no posee material para descifrarlos (RN-020, ADR-0003).</li><li>Dadas las claves, cuando se gestionan, entonces residen en una bóveda (KMS/Secret Manager), nunca en el código, ni en variables de entorno en texto plano, ni en la base de datos.</li><li>Dada la política de rotación, cuando se cumple el período (máximo 12 meses o ante incidente), entonces las claves se rotan sin tiempo de inactividad y el material anterior queda disponible solo para descifrar.</li><li>Dado el acceso a la bóveda, cuando se revisa, entonces cada servicio tiene su propia identidad y solo los permisos que necesita, y todo acceso queda auditado.</li></ol>",1,8,Outfit\Sprint 8,Outfit,EP-15; Fase 2; Habilitador; Nueva 31-ago-2026,New,
User Story,US-1514 · Exportación y portabilidad de datos del usuario,"<p>Como persona usuaria, quiero descargar todos mis datos, para ejercer mi derecho de portabilidad y para llevarme mi perfil si cambio de aplicación.</p><p>Depende de: US-0106, EN-0207</p><p>Origen: doc 08 · ID interno: US-1514</p>","<ol><li>Dado que solicito la exportación desde privacidad, cuando confirmo mi identidad, entonces el sistema genera un paquete con: datos de cuenta, perfil corporal, preferencias, favoritos, closet, historial de pruebas y consentimientos con su versión y fecha.</li><li>Dado el paquete, cuando lo recibo, entonces está en formatos abiertos (JSON + imágenes en su formato original) y viene acompañado de un archivo que explica cada campo.</li><li>Dado que mi perfil está cifrado E2E, cuando se exporta, entonces la aplicación lo descifra localmente antes de empaquetar; el servidor nunca ve el contenido claro.</li><li>Dado el enlace de descarga, cuando se genera, entonces es de un solo uso, expira en 72 horas y requiere autenticación para usarse.</li><li>Dado que solicito una exportación, cuando ya hay una en curso o una completada en las últimas 24 horas, entonces se me informa en lugar de generar otra (protección contra abuso).</li><li>Dada la solicitud, cuando se procesa, entonces se completa en un plazo máximo de 15 días hábiles y queda registrada.</li></ol>",2,5,Outfit\Sprint 13,Outfit,EP-15; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,EN-0207 · Cifrado local del perfil corporal,"<p>Como equipo, necesito que el perfil corporal se almacene cifrado en el dispositivo y, si se sincroniza, cifrado de extremo a extremo, para que el dato más sensible del producto no sea legible por nadie más que su titular.</p><p>Depende de: EN-0206, EN-1501</p><p>Origen: doc 08 · ID interno: EN-0207</p>","<ol><li>Dado el perfil corporal (medidas, silueta, avatar, fotos), cuando se persiste en el dispositivo, entonces se cifra con una clave protegida por el almacén de claves del sistema operativo (Android Keystore), respaldada por hardware cuando el dispositivo lo permite.</li><li>Dado un dispositivo con bloqueo de pantalla activo, cuando la aplicación está en segundo plano, entonces la clave no está disponible en memoria y el dato no puede leerse sin desbloquear.</li><li>Dado que el usuario activa la sincronización, cuando el perfil se envía al servidor, entonces viaja y se almacena como blob cifrado con clave derivada del usuario; el servidor almacena, no descifra.</li><li>Dado un intento de leer el perfil desde el backend con credenciales de administrador o de plataforma, cuando se ejecuta, entonces se obtiene el blob cifrado y es ilegible (prueba negativa automatizada, RN-020).</li><li>Dado un dispositivo rooteado o comprometido detectado por atestación, cuando se detecta, entonces la aplicación advierte y ofrece no persistir datos corporales en ese dispositivo.</li><li>Dado que el usuario desinstala la aplicación, cuando ocurre, entonces el material de clave local se destruye con ella.</li></ol>",1,8,Outfit\Sprint 2,Outfit,EP-02; Fase 1; Habilitador; Nueva 31-ago-2026,New,
User Story,US-0208 · Recuperar el perfil en un dispositivo nuevo,"<p>Como persona usuaria, quiero recuperar mis medidas y mi avatar en un teléfono nuevo, para no volver a medirme cada vez que cambio de dispositivo.</p><p>Depende de: EN-0207</p><p>Origen: doc 08 · ID interno: US-0208</p>","<ol><li>Dado que activo la sincronización cifrada, cuando lo hago, entonces se me genera una frase de recuperación (12 palabras), se me explica que sin ella el dato es irrecuperable, y debo confirmar que la guardé.</li><li>Dado un dispositivo nuevo, cuando inicio sesión e introduzco la frase de recuperación, entonces mi perfil corporal, preferencias y avatar se restauran completos.</li><li>Dada una frase incorrecta, cuando la introduzco, entonces se rechaza sin revelar información parcial, y se aplica límite de intentos con retroceso.</li><li>Dado que pierdo la frase de recuperación, cuando lo indico, entonces el sistema explica claramente que el perfil cifrado no puede recuperarse y ofrece empezar de nuevo, sin ofrecer ninguna vía que implique que el servidor pueda descifrar.</li><li>Dado que no quiero sincronizar, cuando lo elijo, entonces todo funciona solo en local y se me advierte que perderé el perfil si pierdo el dispositivo.</li><li>Dado que emparejo un dispositivo adicional, cuando lo hago, entonces recibo notificación en los dispositivos ya registrados.</li></ol>",2,8,Outfit\Sprint 11,Outfit,EP-02; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,US-0307 · Rostro del avatar y control de visibilidad,"<p>Como persona usuaria, quiero que mi avatar se parezca a mí, incluyendo una aproximación de mi rostro, y decidir cuándo se muestra, para reconocerme sin exponer mi cara.</p><p>Depende de: US-0301, US-0105</p><p>Origen: doc 08 · ID interno: US-0307</p>","<ol><li>Dado el avatar creado, cuando abro la personalización de rostro, entonces puedo elegir entre: rostro genérico, rostro estilizado a partir de una foto, o sin rostro.</li><li>Dado que elijo generar el rostro desde una foto, cuando lo solicito, entonces se requiere un consentimiento adicional y específico para tratamiento de imagen facial, separado del consentimiento corporal, explicando finalidad, tratamiento local y retención (RN-006).</li><li>Dado el procesamiento del rostro, cuando ocurre, entonces se realiza en el dispositivo y produce una aproximación estilizada, no una plantilla biométrica de identificación; la foto de origen se descarta al terminar salvo consentimiento explícito de conservación.</li><li>Dado el control de visibilidad, cuando lo configuro, entonces puedo definir por separado si el rostro se muestra en la aplicación, al compartir una prueba y en el kiosco de tienda; el valor por defecto al compartir es oculto.</li><li>Dado que comparto una prueba con el rostro oculto, cuando se genera la imagen, entonces el rostro se sustituye por la versión sin rostro en el archivo exportado, no se difumina sobre el original.</li><li>Dado que revoco el consentimiento facial, cuando lo hago, entonces el rostro se elimina del avatar y de todos los activos derivados en menos de 72 horas (RN-021).</li><li>Dado el modo kiosco, cuando se usa, entonces nunca se genera ni se muestra un rostro, aunque el usuario lo tenga configurado en su cuenta.</li></ol>",2,8,Outfit\Sprint 11,Outfit,EP-03; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,EN-1608 · Splash animado por empresa,"<p>Como equipo, necesito una pantalla de arranque animada, personalizable por tenant y accesible, para dar identidad al inicio sin retrasar el uso.</p><p>Depende de: US-0101</p><p>Origen: doc 08 · ID interno: EN-1608</p>","<ol><li>Dado que abro la aplicación, cuando arranca, entonces se muestra la animación de marca (persona que se transforma en avatar) sobre la identidad del tenant activo, usando la API de splash screen del sistema operativo (sin actividad intermedia propia).</li><li>Dada la animación, cuando el contenido de la aplicación está listo antes de que termine, entonces la animación se corta con una transición suave: el splash nunca añade espera artificial.</li><li>Dado un arranque en frío, cuando se mide, entonces el splash no aporta más de 300 ms al tiempo total hasta el primer contenido útil.</li><li>Dado un dispositivo con reducción de movimiento activada, cuando arranca, entonces se muestra el logo estático sin animación.</li><li>Dado un tenant con logo y colores propios, cuando un usuario de ese tenant abre la aplicación, entonces el splash usa su identidad; sin tenant activo, usa la identidad de la plataforma.</li></ol>",2,3,Outfit\Sprint 5,Outfit,EP-16; Fase 1; Habilitador; Nueva 31-ago-2026,New,
User Story,US-0107 · Selección de empresa y tienda activa,"<p>Como usuario administrativo con acceso a varias empresas o tiendas, quiero elegir el contexto en el que trabajo, para no equivocarme de inventario.</p><p>Depende de: US-1101, US-0410</p><p>Origen: doc 08 · ID interno: US-0107</p>","<ol><li>Dado que tengo acceso a más de un tenant o más de una tienda, cuando inicio sesión, entonces debo elegir el contexto activo antes de operar.</li><li>Dado que tengo acceso a uno solo, cuando inicio sesión, entonces entro directo sin preguntar.</li><li>Dado un contexto activo, cuando navego, entonces está siempre visible en la interfaz (nombre de empresa y tienda) y puedo cambiarlo desde cualquier pantalla.</li><li>Dado un cambio de contexto, cuando ocurre, entonces se descarta la caché del contexto anterior y no se muestran datos mezclados en ninguna pantalla.</li><li>Dado el contexto activo, cuando se envía una petición, entonces el servidor valida que ese contexto pertenece a mis asignaciones de rol; si no, devuelve 404 y audita el intento (RN-009).</li></ol>",1,3,Outfit\Sprint 7,Outfit,EP-01; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,US-1006 · Cupones y promociones,"<p>Como persona usuaria, quiero recibir y aplicar cupones, para aprovechar promociones de las tiendas que sigo.</p><p>Depende de: US-0901, US-1204</p><p>Origen: doc 08 · ID interno: US-1006</p>","<ol><li>Dado un cupón vigente para mi perfil, cuando abro la sección de cupones, entonces lo veo con su descuento, condiciones, tiendas aplicables y fecha de vencimiento.</li><li>Dado un cupón aplicado al carrito, cuando no cumple las condiciones (monto mínimo, tienda, categoría, primera compra), entonces se rechaza indicando exactamente qué condición falta.</li><li>Dado un cupón de un solo uso, cuando intento aplicarlo por segunda vez, entonces se rechaza (RN-010).</li><li>Dado un cupón vencido o revocado por el comercio, cuando lo abro, entonces aparece marcado como no disponible y no puede aplicarse.</li><li>Dado que un comercio crea un cupón, cuando lo configura, entonces define alcance, vigencia, límite de usos totales y por usuario, y la creación queda auditada.</li><li>Dados dos cupones aplicables, cuando ambos están en el carrito, entonces se aplica la política de acumulación configurada por el tenant y se explica al usuario cuál se aplicó y por qué.</li></ol>",3,5,Outfit\Sprint 18,Outfit,EP-10; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,US-1007 · Suscripción premium del consumidor,"<p>Como persona usuaria, quiero una suscripción opcional con beneficios, para acceder a funciones avanzadas si me resultan útiles.</p><p>Depende de: US-0905, US-1603</p><p>Origen: doc 08 · ID interno: US-1007</p>","<ol><li>Dada la pantalla de suscripción, cuando la abro, entonces veo con claridad qué incluye cada nivel, su precio, su periodicidad y qué sigue siendo gratuito.</li><li>Dado el núcleo del producto (medidas, talla, probador 2D, catálogo, favoritos), cuando no tengo suscripción, entonces sigue siendo gratuito y completo.</li><li>Dado que me suscribo, cuando el pago se confirma, entonces los beneficios se activan de inmediato y recibo comprobante.</li><li>Dado que cancelo, cuando lo hago, entonces conservo los beneficios hasta el final del período pagado y se me informa la fecha exacta; no hay reactivación automática silenciosa.</li><li>Dado que la suscripción vence o falla el cobro, cuando ocurre, entonces se degradan solo las funciones premium; ningún dato del usuario se pierde ni se bloquea.</li><li>Dada la gestión de la suscripción, cuando la abro, entonces puedo ver el historial de cobros, cambiar de nivel y cancelar sin contactar a soporte.</li></ol>",3,5,Outfit\Sprint 18,Outfit,EP-16; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,SP-1405 · Spike: precisión de la medición automática calibrada,"<p>Como equipo, necesito saber con qué error mide una instalación fija calibrada, para decidir si el espejo puede recomendar talla o solo mostrar la prenda.</p><p>Depende de: SP-0304</p><p>Origen: doc 08 · ID interno: SP-1405</p>","<ol><li>Dado un montaje de referencia (cámara fija, distancia y altura conocidas, iluminación controlada, patrón de calibración), cuando se mide a un panel de al menos 30 personas con diversidad de contextura, altura, tono de piel y vestimenta, entonces se registra el error de cada medida clave contra medición manual con cinta.</li><li>Dado el conjunto de resultados, cuando se analiza, entonces se reporta error medio, error máximo, desviación y métricas desagregadas por segmento para detectar sesgo (R-13).</li><li>Dado el error medido, cuando se compara con el criterio de aprobación, entonces el spike aprueba si al menos el 80% de las mediciones caen en ±2,0 cm en pecho, cintura y cadera, ninguna supera ±4,0 cm, y no hay degradación relativa por segmento; en caso contrario el espejo no recomienda talla y queda como probador visual.</li><li>Dado el resultado, cuando se documenta, entonces incluye el impacto de la ropa que lleva puesta la persona (holgada frente a ajustada), que es la principal fuente de error en este escenario.</li><li>Dado el montaje, cuando se prueba, entonces se documenta la matriz de hardware con la que el pipeline en tiempo real sostiene el objetivo de FPS, y con cuál no.</li><li>Dado que la precisión depende sobre todo de la cámara, cuando se diseña el banco de pruebas, entonces se comparan al menos cámara RGB simple frente a cámara con profundidad (RGB-D) en el mismo montaje, para cuantificar la diferencia antes de decidir la compra ([13 § 7](13-stack-tecnologico.md)).</li><li>Dado el banco de pruebas, cuando se monta, entonces es un prototipo desechable (trípode, portátil con GPU, lámpara, tela de fondo): el número decide la compra, no al revés.</li></ol>",1,13,Outfit\Sprint 21,Outfit,EP-14; Fase 3; Spike; Nueva 31-ago-2026,New,
User Story,US-1406 · Medición automática anónima en el espejo,"<p>Como cliente en una tienda física, quiero que la pantalla tome mis medidas automáticamente al ponerme frente a ella, para ver qué talla me sirve sin registrarme ni desvestirme.</p><p>Depende de: SP-1405, EN-1411</p><p>Origen: doc 08 · ID interno: US-1406</p>","<ol><li>Dado que me acerco al espejo, cuando la cámara está inactiva, entonces no hay captura de ningún tipo hasta que toco la pantalla y acepto el aviso (EN-1410).</li><li>Dado que acepto, cuando me sitúo en la marca del suelo, entonces la pantalla me guía visualmente (posición, distancia, postura) y detecta cuándo la pose es válida.</li><li>Dada una pose válida, cuando se procesa, entonces la estimación de medidas ocurre en el dispositivo del espejo; ningún fotograma sale de él, verificable con capturador de tráfico (RN-014).</li><li>Dadas las medidas estimadas, cuando se evalúa el error frente a la calibración, entonces la confianza se asigna así: HIGH si el error es ≤ ±1,5 cm en las medidas clave; MEDIUM entre ±1,5 y ±3,0 cm; LOW entre ±3,0 y ±5,0 cm; NONE por encima de ±5,0 cm o con pose inválida (RN-016).</li><li>Dada la confianza asignada, cuando se presenta el resultado, entonces: con HIGH se recomienda una talla con explicación; con MEDIUM se recomienda e indica la talla contigua como alternativa; con LOW se muestra el rango probable sin recomendar una; con NONE el espejo no recomienda nada y ofrece el probador visual e ir a un asesor (RN-001). Nunca inventa una talla.</li><li>Dado que llevo ropa muy holgada o abrigo, cuando se detecta que degrada la estimación, entonces se me indica de forma amable que el resultado puede ser menos preciso.</li><li>Dado que en algún momento no quiero usar la cámara, cuando lo indico, entonces puedo seguir explorando el catálogo y ver tallas por tabla, sin medición.</li><li>Dado que termina la sesión, cuando ocurre, entonces medidas, silueta, pose y fotogramas se destruyen; nada persiste (RN-013).</li></ol>",1,13,Outfit\Sprint 21,Outfit,EP-14; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,US-1407 · Probador en tiempo real con selección táctil,"<p>Como cliente en una tienda física, quiero elegir prendas tocando la pantalla y verlas sobre mi cuerpo en tiempo real, como si fuera un espejo, para decidir sin hacer fila en el vestier.</p><p>Depende de: US-1406, EN-1411</p><p>Origen: doc 08 · ID interno: US-1407</p>","<ol><li>Dada una sesión activa, cuando el catálogo se muestra, entonces contiene únicamente el inventario disponible en esa tienda en tiempo real (RN-029), con filtros táctiles por categoría, color y talla.</li><li>Dado que toco una prenda, cuando se selecciona, entonces se superpone sobre mi imagen siguiendo mi pose, con la etiqueta de confianza y el aviso de no-garantía visibles (RN-004).</li><li>Dado que cambio de prenda, cuando toco otra, entonces la sustitución ocurre sin reiniciar la sesión ni volver a medir.</li><li>Dada una prenda con stock en la tienda, cuando la veo puesta, entonces se muestra dónde encontrarla: piso, sección y percha (US-0411).</li><li>Dada una prenda sin stock en mi talla en esa tienda, cuando la selecciono, entonces se indica claramente y se ofrecen las tiendas cercanas que sí la tienen.</li><li>Dado el rendimiento, cuando se mide en el hardware soportado, entonces la sesión sostiene el objetivo de FPS definido en SP-1405; por debajo, se reduce la resolución de procesamiento antes de degradar.</li><li>Dado un hardware que no sostiene el tiempo real, cuando se detecta, entonces el espejo degrada a foto fija con overlay, explicándolo, sin error (RN-019).</li><li>Dado que la sesión está activa, cuando miro la pantalla, entonces hay un aviso permanente de cámara activa y un botón visible de terminar sesión.</li><li>Dada la inactividad, cuando supera el tiempo configurado — corto por defecto, porque el espejo está junto al vestier y habrá cola —, entonces la sesión termina sola y la pantalla vuelve al estado de reposo.</li><li>Dado el espejo, cuando se usa, entonces nunca genera ni muestra un rostro, aunque el usuario tenga rostro configurado en su cuenta móvil (US-0307 CA-7).</li></ol>",1,13,Outfit\Sprint 21,Outfit,EP-14; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,EN-1408 · Agregación en el borde y no persistencia de medidas,"<p>Como responsable de privacidad, necesito que el espejo alimente la analítica sin que jamás salga ni se almacene una medida individual, para que el canal sea anónimo por construcción y no por política.</p><p>Depende de: US-1406, EN-1302</p><p>Origen: doc 08 · ID interno: EN-1408</p>","<ol><li>Dadas las medidas estimadas en una sesión, cuando se preparan para analítica, entonces se convierten en el dispositivo del espejo a bandas de talla por categoría (por ejemplo, talla M en camisas); las medidas numéricas nunca se transmiten.</li><li>Dado el evento que sale del espejo, cuando se inspecciona, entonces contiene únicamente: store_id, session_hash aleatorio, banda de talla, categoría, variantes probadas, duración y resultado. Ningún identificador de persona, ningún dato biométrico.</li><li>Dado el session_hash, cuando se genera, entonces es aleatorio por sesión y no deriva de nada estable: dos sesiones de la misma persona no son correlacionables (prueba automatizada).</li><li>Dado el conjunto de eventos, cuando se consulta la analítica, entonces ningún segmento con menos de 30 sesiones muestra detalle; solo agregado.</li><li>Dado un intento de reconstruir medidas individuales desde los datos almacenados, cuando se audita, entonces se verifica que es imposible: la información no existe en el sistema.</li><li>Dado el diseño, cuando se revisa, entonces el sistema no cuenta visitantes únicos, no detecta clientes recurrentes y no vincula sesiones entre sí. Es una restricción deliberada, verificada en la revisión de arquitectura.</li></ol>",1,8,Outfit\Sprint 21,Outfit,EP-14; Fase 3; Habilitador; Nueva 31-ago-2026,New,
User Story,US-1409 · Contraste de lo probado frente a lo comprado en tienda,"<p>Como administrador de tienda, quiero saber qué se probaron los clientes en el espejo y qué terminaron comprando, para descubrir la venta que estoy perdiendo y en qué talla.</p><p>Depende de: EN-1408, US-1306</p><p>Origen: doc 08 · ID interno: US-1409</p>","<ol><li>Dado el tablero de la tienda, cuando lo abro, entonces veo qué variantes y qué bandas de talla se probaron en el espejo, y cuáles se vendieron en el mismo período.</li><li>Dada una variante muy probada y poco vendida, cuando se calcula, entonces aparece destacada con su brecha cuantificada frente a la mediana de su categoría.</li><li>Dada una banda de talla probada con frecuencia y sin stock en esa tienda, cuando se detecta, entonces se reporta como venta perdida por curva de tallas, con la demanda estimada (US-1310).</li><li>Dada la sesión terminada, cuando el cliente quiere llevarse su selección a la caja, entonces el espejo emite un código corto de un solo uso (4 letras + 4 dígitos, alfabeto sin caracteres ambiguos) mostrado en pantalla grande y como QR, con vigencia de 2 horas.</li><li>Dado ese código, cuando llega a la caja, entonces puede capturarse escaneándolo o tecleándolo manualmente: ambas vías producen atribución exacta y así se indica en el tablero.</li><li>Dado un código ya canjeado o vencido, cuando se intenta usar de nuevo, entonces se rechaza (RN-010) y el intento no altera ninguna atribución previa.</li><li>Dado el código, cuando se genera, entonces es aleatorio, de un solo uso y no deriva del session_hash ni de nada de la persona: vincula una sesión con una venta, nunca una persona con un historial.</li><li>Dada una venta sin código capturado, cuando se calcula la atribución, entonces se usa correlación agregada por SKU, talla, tienda y ventana temporal, y el tablero la muestra etiquetada como estimada, nunca como exacta.</li><li>Dados los datos presentados, cuando se generan, entonces provienen solo de agregados anónimos; ningún dato del tablero permite identificar a una persona (EN-1408).</li><li>Dado el resultado, cuando lo exporto, entonces obtengo un archivo apto para compras, y la exportación queda auditada.</li></ol>",1,8,Outfit\Sprint 21,Outfit,EP-14; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,EN-1410 · Consentimiento y señalización en espacio físico,"<p>Como responsable legal, necesito que el tratamiento de imagen en un espacio público cumpla la exigencia de autorización previa, expresa, informada y cualificada, porque una casilla en una pantalla no basta en un entorno físico.</p><p>Depende de: EN-1501</p><p>Origen: doc 08 · ID interno: EN-1410</p>","<ol><li>Dada la instalación, cuando se despliega, entonces existe señalización visible en el acceso a la zona de vestier, antes del campo de la cámara, indicando qué hace el sistema, qué procesa, que nada se guarda y quién es el responsable del tratamiento.</li><li>Dada la pantalla en reposo, cuando nadie interactúa, entonces la cámara está apagada: no hay captura pasiva de quien pasa por delante, verificado por prueba y por indicador físico del hardware.</li><li>Dado que alguien toca la pantalla, cuando se inicia, entonces se muestra un aviso corto y comprensible y se exige aceptación explícita antes de activar la cámara.</li><li>Dado el aviso, cuando lo leo, entonces existe una alternativa clara e igual de accesible para explorar el catálogo y consultar tallas sin cámara.</li><li>Dada la cámara activa, cuando la sesión transcurre, entonces hay un indicador permanente en pantalla y un botón de terminar siempre visible.</li><li>Dada la primera instalación, cuando se planifica, entonces existe revisión jurídica documentada y aprobada; sin ella el despliegue está bloqueado.</li><li>Dado el texto del aviso, cuando cambia, entonces se versiona igual que los demás consentimientos y la versión mostrada queda registrada en el evento de sesión.</li><li>Dado el encuadre de la cámara, cuando se instala junto al vestier, entonces no puede incluir puertas, cortinas ni el interior de ningún probador; se verifica en la puesta en marcha y se documenta con una foto del encuadre aprobada por el responsable de la tienda.</li></ol>",1,5,Outfit\Sprint 21,Outfit,EP-14; Fase 3; Habilitador; Nueva 31-ago-2026,New,
User Story,EN-1411 · Calibración de la instalación y detección de descalibración,"<p>Como equipo de operación, necesito que cada espejo se calibre en la instalación y avise cuando se descalibre, porque toda la precisión depende de conocer la geometría del espacio.</p><p>Depende de: SP-1405</p><p>Origen: doc 08 · ID interno: EN-1411</p>","<ol><li>Dada una instalación nueva, cuando se pone en marcha, entonces un asistente guía la calibración con un patrón físico de referencia y registra altura, ángulo y distancia de la cámara.</li><li>Dada una calibración, cuando se completa, entonces se valida midiendo el patrón y comparando contra su dimensión conocida; si el error supera el umbral, no se acepta y se pide repetir.</li><li>Dada una instalación calibrada, cuando corre la verificación periódica, entonces detecta desviaciones respecto a la referencia (por ejemplo si alguien movió la cámara) y genera alerta.</li><li>Dada una descalibración detectada, cuando ocurre, entonces el espejo deja de recomendar talla y sigue funcionando como probador visual, avisando al operador de la tienda.</li><li>Dado el estado de cada espejo, cuando el administrador consulta el panel, entonces ve su estado de calibración, última verificación y versión de software.</li><li>Dada la configuración de una instalación, cuando se guarda, entonces queda asociada al store_id y al dispositivo, y todo cambio se audita.</li><li>Dado el sitio físico, cuando se ejecuta la puesta en marcha, entonces el asistente verifica la distancia mínima entre cámara y marca del suelo y rechaza la instalación si es insuficiente, explicando el valor requerido ([13 § 7](13-stack-tecnologico.md)).</li><li>Dado el encuadre resultante, cuando se valida, entonces se confirma que cubre el cuerpo completo con margen y que no incluye zonas de probador (EN-1410 CA-8).</li></ol>",1,8,Outfit\Sprint 21,Outfit,EP-14; Fase 3; Habilitador; Nueva 31-ago-2026,New,
User Story,EN-2003 · Segmentación contextual sin datos corporales,"<p>Como responsable de privacidad, necesito que el motor publicitario solo pueda leer señales de contexto, para que el modelo de ingresos no obligue a desmontar la arquitectura de privacidad.</p><p>Depende de: EN-1302</p><p>Origen: doc 08 · ID interno: EN-2003</p>","<ol><li>Dado el servicio de decisión publicitaria, cuando solicita señales, entonces solo tiene acceso a: categoría en pantalla, marca, tienda, ciudad, temporada, idioma, moneda y preferencias de estilo declaradas con consentimiento vigente.</li><li>Dado un intento de leer medidas, talla recomendada, silueta, avatar o imágenes desde el motor publicitario, cuando se ejecuta, entonces falla en compilación: esas fuentes no están en el contrato del servicio (verificado por ArchUnit).</li><li>Dado un usuario que rechazó la personalización, cuando navega, entonces sigue viendo publicidad, pero únicamente contextual por categoría y tienda; el núcleo del producto no se degrada (RN-007).</li><li>Dado un anuncio servido, cuando se registra, entonces el evento guarda qué señales se usaron, de modo que la segmentación sea auditable.</li><li>Dada la suite de pruebas, cuando corre en CI, entonces incluye una prueba negativa por cada fuente prohibida de RN-038 y bloquea el merge si alguna es accesible.</li></ol>",1,8,Outfit\Sprint 18,Outfit,EP-20; Fase 3; Habilitador; Nueva 31-ago-2026,New,
User Story,US-2001 · Espacios publicitarios y banners,"<p>Como plataforma, quiero mostrar banners y productos patrocinados en zonas designadas, para generar ingresos sin degradar la experiencia de compra.</p><p>Depende de: EN-2003</p><p>Origen: doc 08 · ID interno: US-2001</p>","<ol><li>Dado el catálogo, cuando se renderiza, entonces los espacios publicitarios aparecen solo en las zonas designadas y como máximo uno visible por pantalla.</li><li>Dado el probador —móvil o espejo—, cuando está activo, entonces no se muestra ningún anuncio, en ninguna forma.</li><li>Dado un producto patrocinado, cuando aparece en un listado, entonces lleva la etiqueta visible de patrocinio (SponsoredLabel), no ocultable ni traducible a un texto ambiguo (RN-012).</li><li>Dado un producto patrocinado sin stock vigente, cuando se evalúa, entonces no se muestra (RN-011).</li><li>Dado un anuncio que contradice una restricción declarada por el usuario, cuando se evalúa, entonces se descarta antes de mostrarse.</li><li>Dado un banner, cuando se muestra, entonces nunca se superpone a la foto de un producto ni al canvas del probador.</li><li>Dado el espejo en tienda, cuando está en reposo entre sesiones, entonces puede mostrar publicidad; al iniciar una sesión, desaparece.</li></ol>",2,8,Outfit\Sprint 18,Outfit,EP-20; Fase 3; Historia; Nueva 31-ago-2026,New,
